date,IN_METAL_Q,T1_O2,METAL_Q,TEMPERATURE,IN_Q,MAX_CF,PROCESSPHASE_INLET,PROCESSPHASE_OUTLET,T1_NH4,T1_PO4,po4_rate
2021-08-31 01:10:00,163.809,0.0,0.007,15.872,581.313,69.103,2.0,1.0,1.05,0.76,0.0
2021-08-31 01:12:00,157.588,0.0,0.007,15.821,581.313,68.302,2.0,1.0,1.05,0.76,0.0
2021-08-31 01:14:00,151.186,0.0,0.007,15.853,581.313,77.901,2.0,1.0,0.65,0.59,-0.17000000000000004
2021-08-31 01:16:00,157.841,0.0,0.007,15.828,371.176,72.7,2.0,1.0,0.65,0.59,0.0
2021-08-31 01:18:00,155.563,0.0,0.007,15.878,340.094,72.6,2.0,1.0,0.3,0.48,-0.10999999999999999
2021-08-31 01:20:00,139.359,0.0,0.007,15.796,640.529,68.8,2.0,1.0,0.3,0.48,0.0
2021-08-31 01:22:00,146.991,0.0,0.007,15.847,665.2,69.4,2.0,1.0,0.3,0.48,0.0
2021-08-31 01:24:00,144.893,0.0,0.007,15.853,942.248,63.2,2.0,1.0,0.14,0.4,-0.07999999999999996
2021-08-31 01:26:00,149.884,0.0,0.007,15.872,964.06,60.1,2.0,1.0,0.14,0.4,0.0
2021-08-31 01:28:00,141.276,0.0,0.007,15.847,484.193,56.05,2.0,1.0,0.09,0.34,-0.06
2021-08-31 01:30:00,145.11,0.0,0.007,15.878,449.949,52.775,2.0,1.0,0.09,0.34,0.0
2021-08-31 01:32:00,146.412,0.0,0.007,15.866,702.679,49.773,2.0,1.0,0.09,0.34,0.0
2021-08-31 01:34:00,149.92,0.0,0.007,15.853,810.641,48.928,2.0,1.0,0.07,0.32,-0.020000000000000018
2021-08-31 01:36:00,133.825,0.0,0.007,15.878,824.98,48.506,2.0,1.0,0.07,0.32,0.0
2021-08-31 01:38:00,157.118,0.0,0.007,15.91,831.962,47.878,1.0,1.0,0.06,0.29,-0.030000000000000027
2021-08-31 01:40:00,143.699,0.0,0.007,15.878,843.956,47.106,1.0,1.0,0.06,0.29,0.0
2021-08-31 01:42:00,139.359,0.0,0.007,15.878,840.243,46.719,1.0,1.0,0.06,0.29,0.0
2021-08-31 01:44:00,143.989,0.0,0.007,15.897,793.25,45.693,1.0,1.0,0.06,0.27,-0.019999999999999962
2021-08-31 01:46:00,145.544,0.0,0.007,15.866,798.246,44.722,1.0,1.0,0.05,0.27,0.0
2021-08-31 01:48:00,144.459,0.0,0.007,15.897,762.337,43.819,1.0,1.0,0.05,0.25,-0.020000000000000018
2021-08-31 01:50:00,149.016,0.0,0.007,15.91,704.263,42.951,1.0,1.0,0.05,0.25,0.0
2021-08-31 01:52:00,149.993,0.0,0.007,15.853,638.204,42.101,1.0,1.0,0.05,0.25,0.0
2021-08-31 01:54:00,145.544,0.0,0.007,15.891,625.102,41.259,1.0,1.0,0.05,0.23,-0.01999999999999999
2021-08-31 01:56:00,150.752,0.0,0.007,15.771,594.961,40.838,1.0,1.0,0.05,0.23,0.0
2021-08-31 01:58:00,148.438,0.0,0.007,15.929,594.961,40.21,1.0,1.0,0.05,0.22,-0.010000000000000009
2021-08-31 02:00:00,142.433,0.0,0.007,15.904,438.615,39.897,1.0,2.0,0.05,0.22,0.0
2021-08-31 02:02:00,139.07,0.0,0.007,15.84,438.615,38.907,1.0,2.0,0.05,0.22,0.0
2021-08-31 02:04:00,144.893,0.0,0.007,15.872,438.615,38.912,1.0,2.0,0.17,0.22,0.0
2021-08-31 02:06:00,149.559,0.0,0.007,15.853,438.615,38.498,1.0,2.0,0.17,0.22,0.0
2021-08-31 02:08:00,138.527,0.0,0.007,15.84,424.936,38.29,1.0,2.0,0.79,0.29,0.06999999999999998
2021-08-31 02:10:00,155.997,0.0,0.007,15.891,424.936,39.937,1.0,2.0,0.79,0.29,0.0
2021-08-31 02:12:00,143.374,0.0,0.007,15.866,424.936,40.343,1.0,2.0,0.79,0.29,0.0
2021-08-31 02:14:00,144.459,0.0,0.007,15.878,858.751,41.463,1.0,2.0,1.01,0.42,0.13
2021-08-31 02:16:00,147.135,0.0,0.007,15.84,901.29,42.023,1.0,2.0,1.01,0.42,0.0
2021-08-31 02:18:00,160.446,0.0,0.007,15.847,1207.512,42.303,1.0,2.0,1.01,0.61,0.19
2021-08-31 02:20:00,145.435,0.0,0.007,15.821,1159.506,43.61,1.0,2.0,1.39,0.61,0.0
2021-08-31 02:22:00,142.506,0.0,0.007,15.872,798.41,44.68,1.0,2.0,1.39,0.61,0.0
2021-08-31 02:24:00,160.229,0.0,0.007,15.777,887.124,45.632,1.0,2.0,1.59,0.85,0.24
2021-08-31 02:26:00,155.31,0.0,0.007,15.866,869.119,46.108,1.0,2.0,1.59,0.85,0.0
2021-08-31 02:28:00,125.579,0.0,0.007,15.79,797.783,46.345,1.0,2.0,1.53,1.01,0.16000000000000003
2021-08-31 02:30:00,152.705,0.0,0.007,15.878,691.136,46.214,1.0,2.0,1.51,1.01,0.0
2021-08-31 02:32:00,142.108,0.0,0.007,15.866,708.629,46.066,1.0,2.0,1.51,1.01,0.0
2021-08-31 02:34:00,148.727,0.0,0.007,15.802,696.268,46.533,1.0,2.0,1.64,1.04,0.030000000000000027
2021-08-31 02:36:00,144.17,0.0,0.007,15.847,678.482,46.766,1.0,2.0,1.65,1.04,0.0
2021-08-31 02:38:00,160.59,0.0,0.007,15.84,655.486,46.925,1.0,2.0,1.83,1.23,0.18999999999999995
2021-08-31 02:40:00,137.37,0.0,0.007,15.891,584.049,47.754,1.0,2.0,2.23,1.23,0.0
2021-08-31 02:42:00,138.636,0.0,0.007,15.872,612.895,49.835,1.0,2.0,2.23,1.23,0.0
2021-08-31 02:44:00,143.772,0.0,0.007,15.821,655.884,57.256,1.0,2.0,2.31,1.61,0.3800000000000001
2021-08-31 02:46:00,161.097,0.0,0.007,15.91,655.159,61.378,2.0,2.0,2.31,1.61,0.0
2021-08-31 02:48:00,144.676,0.0,0.007,15.872,741.493,63.439,2.0,2.0,2.31,1.81,0.19999999999999996
2021-08-31 02:50:00,143.374,0.0,0.007,15.853,741.493,66.97,2.0,2.0,2.41,1.81,0.0
2021-08-31 02:52:00,152.561,0.0,1.15,15.866,741.493,68.735,2.0,2.0,2.41,1.81,0.0
2021-08-31 02:54:00,134.078,0.0,0.007,15.821,583.349,77.117,2.0,2.0,2.71,2.08,0.27
2021-08-31 02:56:00,140.625,0.0,0.007,15.821,594.722,81.309,2.0,2.0,2.71,2.08,0.0
2021-08-31 02:58:00,152.235,0.0,0.007,15.853,594.722,83.654,2.0,2.0,2.72,2.43,0.3500000000000001
2021-08-31 03:00:00,160.59,0.0,0.007,15.84,594.722,88.327,2.0,2.0,2.86,2.43,0.0
2021-08-31 03:02:00,140.553,0.0,0.007,15.866,594.722,90.664,2.0,2.0,2.86,2.43,0.0
2021-08-31 03:04:00,148.329,0.0,0.007,15.866,594.722,86.332,2.0,2.0,2.64,2.52,0.08999999999999986
2021-08-31 03:06:00,160.229,0.0,0.007,15.79,677.45,84.166,2.0,2.0,2.64,2.52,0.0
2021-08-31 03:08:00,143.699,0.0,0.007,15.84,669.515,83.083,2.0,1.0,2.66,2.47,-0.04999999999999982
2021-08-31 03:10:00,156.539,0.0,0.007,15.853,653.157,83.041,2.0,1.0,2.67,2.47,0.0
2021-08-31 03:12:00,152.271,0.0,0.007,15.878,894.846,85.771,2.0,1.0,2.67,2.47,0.0
2021-08-31 03:14:00,145.218,0.0,0.007,15.872,537.709,81.135,2.0,1.0,2.43,2.12,-0.3500000000000001
2021-08-31 03:16:00,145.182,0.0,0.007,15.853,579.162,78.818,2.0,1.0,2.43,2.12,0.0
2021-08-31 03:18:00,154.297,0.0,0.007,15.847,690.026,80.159,2.0,1.0,2.43,1.6,-0.52
2021-08-31 03:20:00,142.687,0.0,0.007,15.878,695.079,85.829,2.0,1.0,2.06,1.6,0.0
2021-08-31 03:22:00,150.463,0.0,0.007,15.84,641.607,79.415,2.0,1.0,2.06,1.6,0.0
2021-08-31 03:24:00,148.727,0.0,0.007,15.872,719.149,76.707,2.0,1.0,1.78,1.19,-0.41000000000000014
2021-08-31 03:26:00,148.04,0.013,0.007,15.84,736.756,80.354,2.0,1.0,1.78,1.19,0.0
2021-08-31 03:28:00,147.352,0.0,0.007,15.872,776.313,84.677,2.0,1.0,1.78,0.9,-0.2899999999999999
2021-08-31 03:30:00,148.691,0.017,0.007,15.878,810.948,75.838,2.0,1.0,1.34,0.9,0.0
2021-08-31 03:32:00,142.325,0.0,0.007,15.878,803.301,73.919,2.0,1.0,1.34,0.9,0.0
2021-08-31 03:34:00,143.229,0.0,0.007,15.878,760.613,64.46,2.0,1.0,0.9,0.7,-0.20000000000000007
2021-08-31 03:36:00,151.222,0.0,0.007,15.847,714.791,59.73,2.0,1.0,0.9,0.7,0.0
2021-08-31 03:38:00,144.821,0.0,0.007,15.929,714.791,69.865,2.0,1.0,0.64,0.65,-0.04999999999999993
2021-08-31 03:40:00,153.031,0.0,0.007,15.922,714.791,70.932,2.0,1.0,0.52,0.65,0.0
2021-08-31 03:42:00,147.063,0.0,0.007,15.904,275.317,73.466,2.0,1.0,0.52,0.65,0.0
2021-08-31 03:44:00,144.206,0.0,0.007,15.872,328.9,66.483,2.0,1.0,0.19,0.53,-0.12
2021-08-31 03:46:00,148.727,0.0,0.007,15.922,267.249,65.492,2.0,1.0,0.19,0.53,0.0
2021-08-31 03:48:00,150.282,0.0,0.007,15.853,267.249,62.496,2.0,1.0,0.11,0.44,-0.09000000000000002
2021-08-31 03:50:00,143.121,0.0,0.007,15.929,267.249,58.998,2.0,1.0,0.11,0.44,0.0
2021-08-31 03:52:00,146.738,0.0,0.007,15.847,267.249,54.749,2.0,1.0,0.11,0.44,0.0
2021-08-31 03:54:00,155.744,0.0,0.007,15.847,280.353,49.896,1.0,1.0,0.08,0.37,-0.07
2021-08-31 03:56:00,148.22,0.0,0.007,15.878,280.353,49.448,1.0,1.0,0.08,0.37,0.0
2021-08-31 03:58:00,149.595,0.0,0.007,15.904,280.353,48.349,1.0,1.0,0.07,0.33,-0.03999999999999998
2021-08-31 04:00:00,154.405,0.0,0.007,15.897,280.353,47.758,1.0,1.0,0.06,0.33,0.0
2021-08-31 04:02:00,162.543,0.0,0.007,15.929,365.343,47.046,1.0,1.0,0.06,0.33,0.0
2021-08-31 04:04:00,147.895,0.0,0.007,15.84,497.718,46.231,1.0,1.0,0.05,0.29,-0.040000000000000036
2021-08-31 04:06:00,145.58,0.0,0.007,15.897,547.27,45.407,1.0,1.0,0.05,0.29,0.0
2021-08-31 04:08:00,151.693,0.0,0.007,15.872,524.445,44.579,1.0,1.0,0.05,0.27,-0.019999999999999962
2021-08-31 04:10:00,154.839,0.0,0.007,15.872,527.726,43.748,1.0,1.0,0.05,0.27,0.0
2021-08-31 04:12:00,150.354,0.0,0.007,15.929,494.427,42.915,1.0,1.0,0.05,0.27,0.0
2021-08-31 04:14:00,167.499,0.0,0.007,15.878,494.427,42.041,1.0,1.0,0.04,0.26,-0.010000000000000009
2021-08-31 04:16:00,141.276,0.0,0.007,15.948,494.427,41.604,1.0,2.0,0.04,0.26,0.0
2021-08-31 04:18:00,145.399,0.0,0.007,15.872,387.184,41.385,1.0,2.0,0.04,0.24,-0.020000000000000018
2021-08-31 04:20:00,145.725,0.0,0.007,15.91,387.184,41.276,1.0,2.0,0.04,0.24,0.0
2021-08-31 04:22:00,143.772,0.0,31.554,15.853,387.184,40.805,1.0,2.0,0.04,0.24,0.0
2021-08-31 04:24:00,142.867,0.0,37.138,15.866,387.184,40.944,1.0,2.0,0.23,0.25,0.010000000000000009
2021-08-31 04:26:00,153.212,0.0,5.736,15.878,387.184,41.055,1.0,2.0,0.24,0.25,0.0
2021-08-31 04:28:00,157.552,0.0,2.503,15.847,387.184,40.694,1.0,2.0,0.24,0.29,0.03999999999999998
2021-08-31 04:30:00,140.878,0.0,2.488,15.891,387.184,40.889,1.0,2.0,0.43,0.29,0.0
2021-08-31 04:32:00,153.176,0.0,33.471,15.904,387.184,40.986,1.0,2.0,0.43,0.29,0.0
2021-08-31 04:34:00,150.354,0.0,38.18,15.878,613.511,39.993,1.0,2.0,0.38,0.33,0.040000000000000036
2021-08-31 04:36:00,150.752,0.0,17.318,15.897,658.925,39.497,2.0,2.0,0.38,0.33,0.0
2021-08-31 04:38:00,154.225,0.0,4.593,15.866,915.726,38.832,2.0,2.0,0.38,0.35,0.019999999999999962
2021-08-31 04:40:00,153.935,0.0,2.763,15.891,1002.393,39.082,2.0,2.0,0.52,0.35,0.0
2021-08-31 04:42:00,141.602,0.0,1.794,15.872,1009.543,38.791,2.0,2.0,0.52,0.35,0.0
2021-08-31 04:44:00,154.261,0.0,1.056,15.872,1012.861,39.021,2.0,2.0,0.61,0.39,0.040000000000000036
2021-08-31 04:46:00,166.377,0.0,0.007,15.853,468.128,39.135,2.0,2.0,0.61,0.39,0.0
2021-08-31 04:48:00,153.537,0.0,0.007,15.878,541.08,39.193,2.0,2.0,0.61,0.42,0.02999999999999997
2021-08-31 04:50:00,140.227,0.0,0.007,15.872,644.672,39.096,2.0,1.0,0.58,0.42,0.0
2021-08-31 04:52:00,141.819,0.0,0.007,15.802,644.672,38.631,2.0,1.0,0.58,0.42,0.0
2021-08-31 04:54:00,154.695,0.0,0.007,15.872,568.795,38.482,2.0,1.0,0.6,0.44,0.020000000000000018
2021-08-31 04:56:00,147.461,0.0,0.007,15.897,568.795,38.825,2.0,1.0,0.6,0.44,0.0
2021-08-31 04:58:00,144.676,0.0,0.007,15.866,568.795,39.412,2.0,1.0,0.6,0.45,0.010000000000000009
2021-08-31 05:00:00,142.433,0.0,0.007,15.821,568.795,39.706,2.0,1.0,0.61,0.45,0.0
2021-08-31 05:02:00,145.652,0.0,30.584,15.872,407.024,40.311,2.0,1.0,0.61,0.45,0.0
2021-08-31 05:04:00,153.067,0.0,11.003,15.853,363.912,39.406,2.0,1.0,0.32,0.43,-0.020000000000000018
2021-08-31 05:06:00,150.825,0.0,2.922,15.802,363.912,38.953,2.0,1.0,0.32,0.43,0.0
2021-08-31 05:08:00,151.512,0.0,1.57,15.935,363.912,38.726,2.0,1.0,0.24,0.39,-0.03999999999999998
2021-08-31 05:10:00,146.738,0.0,1.461,15.878,363.912,38.155,2.0,1.0,0.21,0.39,0.0
2021-08-31 05:12:00,156.829,0.0,0.007,15.847,363.912,37.869,2.0,1.0,0.21,0.39,0.0
2021-08-31 05:14:00,147.027,0.0,0.007,15.872,363.912,37.56,2.0,1.0,0.17,0.35,-0.040000000000000036
2021-08-31 05:16:00,150.933,0.0,0.007,15.891,363.912,36.988,2.0,1.0,0.17,0.35,0.0
2021-08-31 05:18:00,149.993,0.0,0.007,15.897,363.912,36.702,1.0,1.0,0.17,0.31,-0.03999999999999998
2021-08-31 05:20:00,144.17,0.0,0.007,15.891,363.912,36.518,1.0,1.0,0.16,0.31,0.0
2021-08-31 05:22:00,162.941,0.0,0.007,15.891,613.466,35.967,1.0,1.0,0.15,0.31,0.0
2021-08-31 05:24:00,151.946,0.0,0.007,15.84,613.406,35.65,1.0,1.0,0.14,0.29,-0.020000000000000018
2021-08-31 05:26:00,150.752,0.0,0.007,15.853,977.862,35.492,1.0,1.0,0.13,0.29,0.0
2021-08-31 05:28:00,164.207,0.0,0.007,15.872,1009.114,35.371,1.0,1.0,0.11,0.26,-0.02999999999999997
2021-08-31 05:30:00,146.304,0.0,0.007,15.897,979.976,35.227,1.0,1.0,0.11,0.26,0.0
2021-08-31 05:32:00,156.612,0.0,0.007,15.872,733.365,35.155,1.0,2.0,0.11,0.26,0.0
2021-08-31 05:34:00,156.033,0.0,0.007,15.922,751.059,35.161,1.0,2.0,0.12,0.24,-0.020000000000000018
2021-08-31 05:36:00,165.22,0.0,0.007,15.872,298.961,35.164,1.0,2.0,0.12,0.24,0.0
2021-08-31 05:38:00,143.916,0.0,0.007,15.897,279.869,35.165,1.0,2.0,0.1,0.24,0.0
2021-08-31 05:40:00,147.135,0.0,0.007,15.878,279.869,35.083,1.0,2.0,0.1,0.24,0.0
2021-08-31 05:42:00,161.603,0.0,0.007,15.847,279.869,35.041,1.0,2.0,0.1,0.24,0.0
2021-08-31 05:44:00,161.784,0.0,0.007,15.872,279.869,35.187,1.0,2.0,0.14,0.23,-0.009999999999999981
2021-08-31 05:46:00,139.359,0.0,0.007,15.891,304.74,35.26,1.0,2.0,0.14,0.23,0.0
2021-08-31 05:48:00,133.644,0.0,4.051,15.91,304.74,35.297,1.0,2.0,0.14,0.27,0.04000000000000001
2021-08-31 05:50:00,141.529,0.0,2.488,15.91,304.74,36.315,1.0,2.0,0.38,0.27,0.0
2021-08-31 05:52:00,155.635,0.0,0.007,15.929,366.432,36.408,1.0,2.0,0.38,0.27,0.0
2021-08-31 05:54:00,151.693,0.0,0.007,15.929,361.66,37.662,1.0,2.0,0.57,0.35,0.07999999999999996
2021-08-31 05:56:00,159.65,0.0,0.007,15.847,357.98,38.289,1.0,2.0,0.57,0.35,0.0
2021-08-31 05:58:00,147.823,0.0,0.007,15.853,335.473,38.603,2.0,2.0,0.57,0.35,0.0
2021-08-31 06:00:00,146.557,0.0,0.007,15.878,313.144,38.76,2.0,2.0,0.57,0.35,0.0
2021-08-31 06:02:00,152.416,0.0,0.007,15.866,316.42,38.838,2.0,2.0,0.57,0.35,0.0
2021-08-31 06:04:00,148.112,0.0,0.007,15.878,316.42,38.877,2.0,2.0,0.57,0.35,0.0
2021-08-31 06:06:00,158.782,0.0,0.007,15.878,633.094,38.897,2.0,2.0,0.57,0.35,0.0
2021-08-31 06:08:00,150.137,0.0,0.007,15.897,640.348,38.907,2.0,2.0,0.57,0.35,0.0
2021-08-31 06:10:00,149.089,0.0,0.007,15.872,930.381,38.912,2.0,1.0,0.57,0.35,0.0
2021-08-31 06:12:00,143.084,0.0,0.007,15.922,981.382,38.914,1.0,1.0,0.57,0.35,0.0
2021-08-31 06:14:00,154.369,0.0,0.007,15.922,981.088,38.915,1.0,1.0,0.57,0.35,0.0
2021-08-31 06:16:00,151.584,0.0,0.007,15.891,891.442,38.916,1.0,1.0,0.57,0.34,-0.009999999999999953
2021-08-31 06:18:00,163.665,0.0,0.007,15.948,358.213,38.291,1.0,2.0,0.32,0.34,0.0
2021-08-31 06:20:00,140.625,0.0,0.007,15.935,394.154,38.396,1.0,2.0,0.32,0.31,-0.030000000000000027
2021-08-31 06:22:00,156.069,0.0,0.007,15.872,583.394,38.448,1.0,2.0,0.32,0.31,0.0
2021-08-31 06:24:00,142.253,0.0,0.007,15.935,583.394,38.266,1.0,2.0,0.17,0.31,0.0
2021-08-31 06:26:00,164.171,0.0,0.007,15.904,583.394,38.174,1.0,2.0,0.17,0.27,-0.03999999999999998
2021-08-31 06:28:00,147.389,0.0,0.007,15.897,341.716,38.129,1.0,2.0,0.09,0.27,0.0
2021-08-31 06:30:00,156.069,0.0,0.007,15.91,341.716,37.356,1.0,2.0,0.09,0.24,-0.030000000000000027
2021-08-31 06:32:00,142.216,0.0,0.007,15.929,341.716,36.97,1.0,2.0,0.09,0.24,0.0
2021-08-31 06:34:00,150.391,0.0,0.007,15.91,341.716,36.235,1.0,2.0,0.06,0.24,0.0
2021-08-31 06:36:00,153.971,0.0,0.007,15.904,341.716,35.867,1.0,2.0,0.06,0.23,-0.009999999999999981
2021-08-31 06:38:00,159.65,0.0,0.007,15.897,293.681,35.684,1.0,2.0,0.06,0.23,0.0
2021-08-31 06:40:00,143.121,0.0,0.007,15.891,293.681,36.009,1.0,2.0,0.06,0.22,-0.010000000000000009
2021-08-31 06:42:00,157.552,0.0,0.007,15.878,293.681,35.754,1.0,2.0,0.06,0.22,0.0
2021-08-31 06:44:00,147.606,0.0,0.007,15.891,293.681,36.21,1.0,2.0,0.3,0.22,0.0
2021-08-31 06:46:00,143.591,0.0,0.007,15.878,293.681,36.855,1.0,2.0,0.3,0.26,0.04000000000000001
2021-08-31 06:48:00,159.795,0.0,0.007,15.904,293.681,37.053,1.0,2.0,0.27,0.26,0.0
2021-08-31 06:50:00,161.422,0.0,0.007,15.828,293.681,37.151,1.0,2.0,0.27,0.3,0.03999999999999998
2021-08-31 06:52:00,152.271,0.0,0.007,15.904,293.681,37.201,1.0,2.0,0.27,0.3,0.0
2021-08-31 06:54:00,152.271,0.0,0.007,15.84,460.858,36.809,1.0,2.0,0.23,0.3,0.0
2021-08-31 06:56:00,146.738,0.0,0.007,15.878,612.476,36.446,1.0,2.0,0.23,0.32,0.020000000000000018
2021-08-31 06:58:00,153.971,0.0,0.007,15.922,876.341,36.265,2.0,2.0,0.23,0.32,0.0
2021-08-31 07:00:00,162.037,0.0,0.007,15.84,965.334,36.174,2.0,2.0,0.21,0.38,0.06
2021-08-31 07:02:00,146.304,0.0,0.007,15.84,973.948,36.045,2.0,2.0,0.21,0.38,0.0
2021-08-31 07:04:00,149.089,0.0,0.007,15.872,919.074,35.648,2.0,2.0,0.23,0.38,0.0
2021-08-31 07:06:00,143.229,0.0,0.007,15.853,626.727,35.449,2.0,2.0,0.21,0.46,0.08000000000000002
2021-08-31 07:08:00,152.018,0.0,0.007,15.866,674.528,35.266,2.0,2.0,0.23,0.46,0.0
2021-08-31 07:10:00,143.88,0.0,0.007,15.847,681.402,35.675,2.0,2.0,0.23,0.48,0.019999999999999962
2021-08-31 07:12:00,147.786,0.0,0.007,15.853,637.253,35.879,2.0,1.0,0.23,0.48,0.0
2021-08-31 07:14:00,151.186,0.0,0.007,15.866,666.536,35.565,2.0,1.0,0.23,0.48,0.0
2021-08-31 07:16:00,159.071,0.0,0.007,15.847,666.157,35.407,2.0,1.0,0.23,0.51,0.030000000000000027
2021-08-31 07:18:00,153.501,0.0,6.973,15.872,566.416,35.329,2.0,1.0,0.23,0.51,0.0
2021-08-31 07:20:00,157.299,0.0,2.554,15.853,527.672,35.706,2.0,1.0,0.23,0.55,0.040000000000000036
2021-08-31 07:22:00,148.944,0.0,0.007,15.872,569.035,35.811,2.0,1.0,0.21,0.56,0.010000000000000009
2021-08-31 07:24:00,150.644,0.0,0.007,15.904,573.82,36.364,2.0,1.0,0.23,0.56,0.0
2021-08-31 07:26:00,151.186,0.0,0.007,15.891,573.82,36.557,2.0,1.0,0.21,0.52,-0.040000000000000036
2021-08-31 07:28:00,139.431,0.0,0.007,15.904,573.82,36.654,2.0,1.0,0.21,0.52,0.0
2021-08-31 07:30:00,148.582,0.0,0.007,15.853,573.82,36.785,2.0,1.0,0.23,0.46,-0.06
2021-08-31 07:32:00,142.542,0.0,31.337,15.891,573.82,36.434,2.0,1.0,0.23,0.46,0.0
2021-08-31 07:34:00,146.882,0.0,36.994,15.84,573.82,36.259,2.0,1.0,0.23,0.46,0.0
2021-08-31 07:36:00,142.506,0.0,14.634,15.828,318.331,36.088,2.0,1.0,0.21,0.39,-0.07
2021-08-31 07:38:00,146.123,0.0,4.753,15.764,318.331,36.086,2.0,1.0,0.23,0.39,0.0
2021-08-31 07:40:00,144.495,0.0,1.743,15.79,318.331,36.251,2.0,1.0,0.27,0.35,-0.040000000000000036
2021-08-31 07:42:00,137.478,0.0,1.251,15.777,318.331,36.334,2.0,1.0,0.27,0.35,0.0
2021-08-31 07:44:00,155.49,0.0,0.007,15.815,618.416,36.125,1.0,1.0,0.21,0.35,0.0
2021-08-31 07:46:00,153.899,0.0,1.121,15.815,656.58,36.021,1.0,1.0,0.21,0.32,-0.02999999999999997
2021-08-31 07:48:00,143.374,0.0,0.007,15.815,924.46,35.969,1.0,1.0,0.21,0.32,0.0
2021-08-31 07:50:00,152.452,0.0,0.007,15.847,917.363,35.943,1.0,1.0,0.21,0.31,-0.010000000000000009
2021-08-31 07:52:00,142.94,0.0,0.007,15.771,486.626,35.93,1.0,1.0,0.21,0.31,0.0
2021-08-31 07:54:00,145.58,0.0,0.007,15.802,534.59,36.007,1.0,1.0,0.23,0.31,0.0
2021-08-31 07:56:00,142.036,0.0,0.007,15.771,612.485,36.045,1.0,1.0,0.23,0.31,0.0
2021-08-31 07:58:00,151.078,0.0,0.007,15.802,612.485,36.064,1.0,2.0,0.23,0.31,0.0
2021-08-31 08:00:00,159.541,0.0,0.007,15.777,612.485,36.074,1.0,2.0,0.17,0.3,-0.010000000000000009
2021-08-31 08:02:00,147.316,0.0,30.563,15.764,330.334,35.829,1.0,2.0,0.17,0.3,0.0
2021-08-31 08:04:00,158.022,0.0,29.065,15.771,405.121,35.664,1.0,2.0,0.16,0.3,0.0
2021-08-31 08:06:00,141.638,0.0,4.051,15.802,290.221,35.582,1.0,2.0,0.16,0.29,-0.010000000000000009
2021-08-31 08:08:00,133.03,0.0,1.982,15.821,290.221,35.541,1.0,2.0,0.15,0.29,0.0
2021-08-31 08:10:00,148.365,0.0,0.007,15.745,290.221,35.479,1.0,2.0,0.34,0.31,0.020000000000000018
2021-08-31 08:12:00,160.988,0.0,1.042,15.764,290.221,36.239,1.0,2.0,0.34,0.31,0.0
2021-08-31 08:14:00,152.271,0.0,0.007,15.777,290.221,38.245,1.0,2.0,0.83,0.31,0.0
2021-08-31 08:16:00,139.106,0.0,0.007,15.777,290.221,39.247,1.0,2.0,0.83,0.48,0.16999999999999998
2021-08-31 08:18:00,149.595,0.0,5.519,15.688,627.367,39.749,1.0,2.0,0.83,0.48,0.0
2021-08-31 08:20:00,146.087,0.0,2.192,15.739,660.749,39.999,1.0,2.0,0.9,0.73,0.25
2021-08-31 08:22:00,147.678,0.0,2.04,15.714,809.009,40.416,1.0,2.0,0.9,0.73,0.0
2021-08-31 08:24:00,152.705,0.0,1.042,15.777,917.874,40.5,2.0,2.0,0.87,0.73,0.0
2021-08-31 08:26:00,136.574,0.0,0.007,15.815,679.722,40.958,2.0,2.0,0.87,0.93,0.20000000000000007
2021-08-31 08:28:00,139.504,0.0,0.007,15.777,759.925,41.187,2.0,2.0,0.87,0.93,0.0
2021-08-31 08:30:00,148.401,0.0,0.007,15.745,617.882,40.885,2.0,2.0,0.95,1.03,0.09999999999999998
2021-08-31 08:32:00,142.578,0.0,0.007,15.72,584.981,41.068,2.0,2.0,0.95,1.03,0.0
2021-08-31 08:34:00,157.371,0.0,0.007,15.714,659.475,40.992,2.0,2.0,0.91,1.03,0.0
2021-08-31 08:36:00,138.455,0.0,0.007,15.739,671.509,40.954,2.0,1.0,0.91,1.02,-0.010000000000000009
2021-08-31 08:38:00,157.082,0.0,0.007,15.72,667.904,40.936,2.0,1.0,0.91,1.02,0.0
2021-08-31 08:40:00,143.302,0.0,0.007,15.739,666.397,40.926,2.0,1.0,0.9,0.96,-0.06000000000000005
2021-08-31 08:42:00,151.657,0.0,0.007,15.745,642.867,41.296,2.0,1.0,0.9,0.96,0.0
2021-08-31 08:44:00,142.94,0.0,0.007,15.695,579.991,41.69,2.0,1.0,0.95,0.96,0.0
2021-08-31 08:46:00,135.525,0.0,12.03,15.745,568.924,42.012,2.0,1.0,0.98,0.85,-0.10999999999999999
2021-08-31 08:48:00,154.803,0.0,34.896,15.707,564.074,42.589,2.0,1.0,0.98,0.85,0.0
2021-08-31 08:50:00,152.705,0.0,7.299,15.707,577.241,42.253,2.0,1.0,0.73,0.7,-0.15000000000000002
2021-08-31 08:52:00,134.838,0.0,3.27,15.612,586.678,42.085,2.0,1.0,0.73,0.7,0.0
2021-08-31 08:54:00,158.565,0.0,2.409,15.606,579.439,41.417,1.0,1.0,0.49,0.7,0.0
2021-08-31 08:56:00,153.031,0.0,1.837,15.688,573.192,41.084,1.0,1.0,0.49,0.56,-0.1399999999999999
2021-08-31 08:58:00,141.638,0.0,0.007,15.644,571.473,40.5,1.0,1.0,0.49,0.57,0.009999999999999898
2021-08-31 09:00:00,153.899,0.0,0.007,15.72,567.798,40.208,1.0,1.0,0.37,0.46,-0.10999999999999993
